datetime_AEST,month,date,day,hour,season,CO,DBT,NO2,O3,PM10,PM2.5,SO2
2022-03-21 12:00:00,3,2022-03-21,21,12,autumn,0.19759569230731877,24.246,6.463262957575466,17.619151277070557,25.394,8.674,0.8649036528754479
2022-03-21 13:00:00,3,2022-03-21,21,13,autumn,0.17468076942684263,24.808,6.4440386048934215,17.7201079370775,26.741,11.604875405710914,0.7376757227150605
2022-03-21 14:00:00,3,2022-03-21,21,14,autumn,0.21454450939742165,25.84,7.136059769722749,20.456494459663134,30.135,14.892845865018685,1.036320818481279
2022-03-21 15:00:00,3,2022-03-21,21,15,autumn,0.20317023639668053,26.487,6.746956919800539,24.456924216437983,24.376,11.796,1.0708879549193782
2022-03-21 16:00:00,3,2022-03-21,21,16,autumn,0.184,25.628,5.835,25.264018452174525,26.266419420130916,9.636748470256492,0.8556462481506415
2022-03-21 17:00:00,3,2022-03-21,21,17,autumn,0.1948974770985581,21.671576436032645,5.656,23.02651524244243,23.664,7.89240506689687,0.874
2022-03-21 18:00:00,3,2022-03-21,21,18,autumn,0.20589162026612984,19.024,6.379,21.633,22.561,11.507,0.8479786293878746
2022-03-21 19:00:00,3,2022-03-21,21,19,autumn,0.1830809891313141,18.313584555876986,5.667726297245565,19.72736639293862,18.443803877415775,9.511,0.721
2022-03-21 20:00:00,3,2022-03-21,21,20,autumn,0.17961958771611242,17.513,7.176,19.965185568597974,18.31048664197391,7.305,0.5650948474922259
2022-03-21 21:00:00,3,2022-03-21,21,21,autumn,0.1741345441814719,16.933,5.41,18.685369149991857,18.911,6.495988460392809,0.516
2022-03-21 22:00:00,3,2022-03-21,21,22,autumn,0.160061535321824,16.492308635901914,5.863,18.14756244556054,20.573,7.831399971743394,0.5494985586301127
2022-03-21 23:00:00,3,2022-03-21,21,23,autumn,0.17424754926909714,16.49173876293755,6.598,16.99938299088626,18.884,7.658,0.47105292051889336
2022-03-22 00:00:00,3,2022-03-22,22,0,autumn,0.21987871211267374,16.577192222214947,8.944675019568194,15.832849775702272,19.344,8.817,0.5686809911475734
2022-03-22 01:00:00,3,2022-03-22,22,1,autumn,0.18940619638386336,16.94,6.604,17.715707548811906,18.32426888421027,8.423,0.6474650076874795
2022-03-22 02:00:00,3,2022-03-22,22,2,autumn,0.203,16.95675510184595,7.070230647293613,18.568,19.84918358261261,9.95,0.6966937548791563
2022-03-22 03:00:00,3,2022-03-22,22,3,autumn,0.2105393757024987,17.337511212250206,7.350737553829106,17.44979058408228,19.347,9.42,0.5696393521061864
2022-03-22 04:00:00,3,2022-03-22,22,4,autumn,0.21675123678015096,16.61093719131378,9.193987706660835,16.242,19.166,10.099,0.6226927009155148
2022-03-22 05:00:00,3,2022-03-22,22,5,autumn,0.22309299984385333,16.452386156920248,8.644,15.107092615407396,21.254381363849063,9.669,0.5851994060427828
2022-03-22 06:00:00,3,2022-03-22,22,6,autumn,0.24588579432773106,16.162130860412084,11.498,14.215,23.71,10.711,0.715
2022-03-22 07:00:00,3,2022-03-22,22,7,autumn,0.2595655023543668,16.395430231962692,11.179804299289685,14.942252766415834,24.543785456505773,10.997,0.8106381737246195
2022-03-22 08:00:00,3,2022-03-22,22,8,autumn,0.250925612635545,18.121385651121074,9.921,15.654157716485372,24.627,9.782,0.6261359822756773
2022-03-22 09:00:00,3,2022-03-22,22,9,autumn,0.2763738006169083,19.287,9.970620330247868,15.441,26.712,11.92620307721711,0.857364773535231
2022-03-22 10:00:00,3,2022-03-22,22,10,autumn,0.24914434813709851,19.866397972004336,8.18846181565516,16.179,29.84,11.730918049488423,0.9540947333114715
2022-03-22 11:00:00,3,2022-03-22,22,11,autumn,0.2538712423670688,19.917,7.249,18.838,30.067,12.600478233929621,0.891
2022-03-22 12:00:00,3,2022-03-22,22,12,autumn,0.24318109975186042,18.627,8.628279464860782,16.886,26.994343621582104,12.532,0.9294563545700711
2022-03-22 13:00:00,3,2022-03-22,22,13,autumn,0.238,18.418,8.788,18.011,25.935236423631864,12.803,0.984
2022-03-22 14:00:00,3,2022-03-22,22,14,autumn,0.229,18.068,9.123020508156173,17.767,22.30444046874416,10.408390038943026,0.6660043114656204
2022-03-22 15:00:00,3,2022-03-22,22,15,autumn,0.197,17.863,8.266027189671547,16.619,19.043,8.523,0.3896606196424628
2022-03-22 16:00:00,3,2022-03-22,22,16,autumn,0.211,17.629,8.176204979874512,16.384,18.531044439232033,7.922752054859615,0.4951966464810127
2022-03-22 17:00:00,3,2022-03-22,22,17,autumn,0.22189091361700441,16.369501012084804,7.524535527868522,15.152,18.022713424080905,8.271,0.4736355646609596
2022-03-22 18:00:00,3,2022-03-22,22,18,autumn,0.2052617104374841,16.428577842722255,7.392,14.677856492795172,15.172278621029406,7.652,0.38105724838494126
2022-03-22 19:00:00,3,2022-03-22,22,19,autumn,0.17974667012921497,16.576269919315905,5.88881319305375,16.20926018693575,14.403128289692944,5.950849205030153,0.3931923273094853
2022-03-22 20:00:00,3,2022-03-22,22,20,autumn,0.15979503792671146,15.876,5.234,16.85630400631652,9.514152598945202,5.483,0.3790064687779804
2022-03-22 21:00:00,3,2022-03-22,22,21,autumn,0.16519941290205153,15.443,5.895333290478561,15.994,11.449283405268588,4.927,0.307
2022-03-22 22:00:00,3,2022-03-22,22,22,autumn,0.12037378669043175,15.284,5.342235343261109,16.99342136652922,7.828136744190857,2.02,0.2221174397787351
2022-03-22 23:00:00,3,2022-03-22,22,23,autumn,0.1299383508702685,15.055729957801084,5.082844155462283,16.682613160887456,7.296,2.556,0.24289209916158683
2022-03-23 00:00:00,3,2022-03-23,23,0,autumn,0.12191002332711998,14.919796681238317,4.665398559895351,18.264931958853964,8.642794684549834,3.356,0.028255164360295737
2022-03-23 01:00:00,3,2022-03-23,23,1,autumn,0.14809250992662948,15.107627961141745,5.175587116047154,16.156,9.382,4.222,0.12764728995443875
2022-03-23 02:00:00,3,2022-03-23,23,2,autumn,0.1128036528712757,14.84,5.584056771209816,16.275039318976496,9.37,2.615,0.13787194795630597
2022-03-23 03:00:00,3,2022-03-23,23,3,autumn,0.15,14.518,6.7680738287301665,15.757278014035592,9.857,4.280406584598296,0.26382192873753496
2022-03-23 04:00:00,3,2022-03-23,23,4,autumn,0.15810577662157232,14.09,7.460887176200799,13.762,12.385,4.562,0.28384561648211104
2022-03-23 05:00:00,3,2022-03-23,23,5,autumn,0.17881456522029202,13.232,9.800931590849473,11.094,13.5515,4.535,0.3109103443984559
2022-03-23 06:00:00,3,2022-03-23,23,6,autumn,0.19804793731985448,12.886,11.907,9.924,14.64606407619712,5.507365570814073,0.37396250536244935
2022-03-23 07:00:00,3,2022-03-23,23,7,autumn,0.17980017099473056,13.938,10.231,11.68834723687445,16.20161763600477,4.404,0.2825553609500844
2022-03-23 08:00:00,3,2022-03-23,23,8,autumn,0.16816974696344333,15.089,8.309533812099062,14.874031363941128,15.476,3.037,0.3080269492929588
2022-03-23 09:00:00,3,2022-03-23,23,9,autumn,0.16655228552917833,16.150194899638045,7.397902059795115,15.91,16.815123953397716,5.6827648281507095,0.35694065115472284
2022-03-23 10:00:00,3,2022-03-23,23,10,autumn,0.17968267215767675,16.565,6.686683273672941,16.457,18.666619781358875,6.171089384550399,0.37705251313646926
2022-03-23 11:00:00,3,2022-03-23,23,11,autumn,0.14750318595891576,16.298252667402267,6.183254508886989,17.317399983293285,16.64474413045221,5.559020814226045,0.41067682920267856
2022-03-23 12:00:00,3,2022-03-23,23,12,autumn,0.1475598207186064,16.850785856794978,5.693031305202592,18.160246183783382,15.572249249291318,5.462,0.35503243877531077
2022-03-23 13:00:00,3,2022-03-23,23,13,autumn,0.13091944594126148,16.45289296345631,5.042,18.316480353643932,14.553969368471376,4.474618848335731,0.39420600054247823
2022-03-23 14:00:00,3,2022-03-23,23,14,autumn,0.1478760400532222,17.00433885953587,5.839973988992398,17.88869047083142,16.261499999999998,4.856239845125408,0.4102235762015809
2022-03-23 15:00:00,3,2022-03-23,23,15,autumn,0.148,17.154689343645593,5.978103914684766,18.672740974470912,16.67067593998256,5.009,0.4196551520274383
2022-03-23 16:00:00,3,2022-03-23,23,16,autumn,0.15901381426164685,17.805,6.011513054986779,18.761,18.537066704338017,5.684,0.38904953536418674
2022-03-23 17:00:00,3,2022-03-23,23,17,autumn,0.1544170979252355,17.041298701544754,5.940029509030069,17.992518804231395,16.982651973561374,5.34788944553469,0.3904244749902901
2022-03-23 18:00:00,3,2022-03-23,23,18,autumn,0.1666025569159193,15.503,6.230168607324913,16.288,16.025609338920617,6.053,0.3848438376843504
2022-03-23 19:00:00,3,2022-03-23,23,19,autumn,0.15675813763937096,15.10968638940328,7.4320265350220325,15.946226381166184,16.12375833769299,5.098,0.3896441741943377
2022-03-23 20:00:00,3,2022-03-23,23,20,autumn,0.16764618880566196,14.937166627514518,8.6915,15.220357713689594,15.685126645342088,5.953928075268291,0.27688584507570013
2022-03-23 21:00:00,3,2022-03-23,23,21,autumn,0.1889482738457322,15.43042988950409,10.694963197625384,13.939248664751915,16.918480176111714,6.345,0.379
2022-03-23 22:00:00,3,2022-03-23,23,22,autumn,0.1707442263421588,15.156792834365309,9.132740677591585,15.381576050939149,15.96912603130987,5.7779768546129295,0.3169152488011545
2022-03-23 23:00:00,3,2022-03-23,23,23,autumn,0.16973060612971125,15.143,8.45995660594167,16.013259517682684,14.932705190492783,5.876950434050542,0.25098624109736534
2022-03-24 00:00:00,3,2022-03-24,24,0,autumn,0.1879979966414833,15.038686662504112,8.866525498937932,15.742317654367952,15.627436564202158,5.383198305744683,0.398751407541873
2022-03-24 01:00:00,3,2022-03-24,24,1,autumn,0.1590661522856327,14.971,8.806284300086588,14.996594592281554,15.046,5.089,0.3101927038673935
2022-03-24 02:00:00,3,2022-03-24,24,2,autumn,0.16879226550117687,14.208,9.030246228608746,14.551457393339945,13.687,5.640601778590025,0.2775194137126249
2022-03-24 03:00:00,3,2022-03-24,24,3,autumn,0.15869508973176716,13.641,8.57561006432121,12.924,12.82287755722652,4.853,0.2709739454532709
2022-03-24 04:00:00,3,2022-03-24,24,4,autumn,0.18690890495149537,13.374,9.398,11.685,15.119,5.991,0.251
2022-03-24 05:00:00,3,2022-03-24,24,5,autumn,0.2006180473052921,13.24,10.132,10.055091618016434,15.687335952707386,5.585450725371288,0.2697018558779689
2022-03-24 06:00:00,3,2022-03-24,24,6,autumn,0.209,13.239,12.08948331218005,7.92,19.214434710951764,5.591912317415066,0.32185402615228753
2022-03-24 07:00:00,3,2022-03-24,24,7,autumn,0.26,13.415,12.765540116097213,6.473,25.41633872692455,7.784,0.46787445140537187
2022-03-24 08:00:00,3,2022-03-24,24,8,autumn,0.24802531742968315,14.256,11.790934384949196,7.589522562031675,24.30507688664683,7.710602210228913,0.4730380193513568
2022-03-24 09:00:00,3,2022-03-24,24,9,autumn,0.2120777443008689,16.04970003361624,8.641945288255528,13.093229192404912,18.580847185617543,7.508929976654724,0.38483487082207546
2022-03-24 10:00:00,3,2022-03-24,24,10,autumn,0.21206675969458422,17.616999999999997,7.8780232817372,15.215741281407645,20.340645833663956,9.2835,0.4966481439300736
2022-03-24 11:00:00,3,2022-03-24,24,11,autumn,0.16814948298747456,17.79602696676948,7.022451052761937,17.59316887393726,21.385,8.363,0.707
2022-03-24 12:00:00,3,2022-03-24,24,12,autumn,0.18693388142507894,18.42203209899911,7.251,18.443,19.022,7.425,0.602
2022-03-24 13:00:00,3,2022-03-24,24,13,autumn,0.1563326677025465,19.572,5.8494869310521835,22.286,17.09863478141351,4.833,0.41087140171106995
2022-03-24 14:00:00,3,2022-03-24,24,14,autumn,0.142,19.657,4.9606170720614955,21.519,18.035,5.138,0.48425825218047436
2022-03-24 15:00:00,3,2022-03-24,24,15,autumn,0.152,19.064137566635836,5.486696508335456,20.323,19.685,6.743,0.4707252445034058
2022-03-24 16:00:00,3,2022-03-24,24,16,autumn,0.133,17.95581888022749,5.209,21.268,15.55,5.213,0.47
2022-03-24 17:00:00,3,2022-03-24,24,17,autumn,0.12859386586990063,17.440220127196575,5.486365959200441,19.924,15.273,4.954,0.404501910007248
2022-03-24 18:00:00,3,2022-03-24,24,18,autumn,0.149855391895926,16.140655555546424,5.78312769148107,18.347273714372818,15.451360546732246,5.005,0.4101135702874288
2022-03-24 19:00:00,3,2022-03-24,24,19,autumn,0.15502222029712298,15.583236627365892,7.369392803102187,16.924655109784794,14.097430601718017,4.748,0.39826073220569214
2022-03-24 20:00:00,3,2022-03-24,24,20,autumn,0.13929685143205095,15.499394326657402,6.165981802719955,17.51923663482313,12.828,4.697084181820543,0.3509128691619807
2022-03-24 21:00:00,3,2022-03-24,24,21,autumn,0.158,15.242007352121384,6.58150869526952,16.85206006472322,12.79,5.117,0.3208322109388817
2022-03-24 22:00:00,3,2022-03-24,24,22,autumn,0.144,14.96114931183022,5.854996794231965,16.53225405546641,10.724051652974126,3.912,0.34602468306642464
2022-03-24 23:00:00,3,2022-03-24,24,23,autumn,0.12906191004512158,14.991041918676125,5.8170587414029455,17.586,10.4137305121574,3.676,0.17613048249312158
2022-03-25 00:00:00,3,2022-03-25,25,0,autumn,0.14061797075348914,15.08284137954703,6.050170624534957,16.89589713419531,12.174847085792834,4.0489999999999995,0.24983766986175482
2022-03-25 01:00:00,3,2022-03-25,25,1,autumn,0.15,14.810819125543667,5.923677063876596,15.618984132778678,11.165,2.815,0.228
2022-03-25 02:00:00,3,2022-03-25,25,2,autumn,0.14493028771776695,14.977533254362655,5.413,15.819890873611996,10.884881089175167,4.317,0.195
2022-03-25 03:00:00,3,2022-03-25,25,3,autumn,0.15185672396714134,14.850045381256258,6.602892712196535,16.38768778820247,9.181467214424131,3.5460220512532317,0.24
2022-03-25 04:00:00,3,2022-03-25,25,4,autumn,0.138,14.677827469721734,8.254939281220572,16.346796324775937,8.892,3.123,0.04649770557357158
2022-03-25 05:00:00,3,2022-03-25,25,5,autumn,0.17460089993161354,14.592336716602254,9.840451483451034,10.61,12.1507018377593,3.074,0.18311800931673616
2022-03-25 06:00:00,3,2022-03-25,25,6,autumn,0.20738906012161173,15.039610570923848,9.428296416699538,13.447478911848123,16.186367468521453,5.761642868987536,0.27798621218502007
2022-03-25 07:00:00,3,2022-03-25,25,7,autumn,0.214,14.23926282904926,9.418506647624781,11.531787552052265,18.088,5.992,0.3382043842565352
2022-03-25 08:00:00,3,2022-03-25,25,8,autumn,0.1966516405783014,15.079262681373002,10.13291546983217,13.13391368144563,16.639715499253548,6.646634286628611,0.3603982459242374
2022-03-25 09:00:00,3,2022-03-25,25,9,autumn,0.16088040263506453,15.540541456391779,7.39176421312834,15.635292533444101,14.910498443488791,4.678,0.14519917434661522
2022-03-25 10:00:00,3,2022-03-25,25,10,autumn,0.15979503792671146,16.47968635461791,6.578709295453564,17.955,13.214003487508108,5.443,0.24377295051545644
2022-03-25 11:00:00,3,2022-03-25,25,11,autumn,0.123,17.181804497191457,5.780242759244572,19.289172932992358,10.298576154297123,2.975720991477999,0.11446720087165829
2022-03-25 12:00:00,3,2022-03-25,25,12,autumn,0.12650574808030068,17.28697842609656,5.361,19.125,10.375,3.275699136452843,0.12885940669006146
2022-03-25 13:00:00,3,2022-03-25,25,13,autumn,0.14728505973137018,17.415699950747474,5.644751070829898,19.483258112218437,12.366,4.678181980464387,0.521
2022-03-25 14:00:00,3,2022-03-25,25,14,autumn,0.14774991890482658,17.549913248359317,5.3616201633151945,18.722818619070267,12.64441764502915,4.118,0.5291528239913461
2022-03-25 15:00:00,3,2022-03-25,25,15,autumn,0.13314652373421954,17.93692043987737,5.316797368632251,18.04919249651914,12.813615269675438,3.879,0.4100151180288023
2022-03-25 16:00:00,3,2022-03-25,25,16,autumn,0.1293773610832245,17.27465335630302,5.736637604476243,18.79,12.227613690448337,4.136475223868771,0.3955288260205023
2022-03-25 17:00:00,3,2022-03-25,25,17,autumn,0.1493908363819334,16.348218943486522,6.3818324818912515,17.267,13.6,5.2127454554034784,0.45235037993982274
2022-03-25 18:00:00,3,2022-03-25,25,18,autumn,0.143,15.728267932870082,6.812,17.545256153407877,13.08,4.481,0.36170351391178457
2022-03-25 19:00:00,3,2022-03-25,25,19,autumn,0.14497458797796936,15.589629860373947,6.308182012459213,16.67798063349653,12.927909327964443,4.586,0.34068937747831995
2022-03-25 20:00:00,3,2022-03-25,25,20,autumn,0.14722106924440848,15.111570050635805,5.845761423400916,16.51258069508833,11.364,3.528,0.11246774714540919
2022-03-25 21:00:00,3,2022-03-25,25,21,autumn,0.16121727689944798,15.12773236660766,7.317,16.276,12.738400133672627,4.327,0.31971396729927193
2022-03-25 22:00:00,3,2022-03-25,25,22,autumn,0.16815008493996064,15.192,7.999035960213973,16.603,11.79309720734598,3.553,0.21772059655377518
2022-03-25 23:00:00,3,2022-03-25,25,23,autumn,0.1590581438761749,14.923775238059207,7.436298119170715,16.15731881222257,10.024,3.437286894417994,0.18943947321854893
2022-03-26 00:00:00,3,2022-03-26,26,0,autumn,0.13439979218830356,14.822735676999137,5.862687049793578,17.274935685296896,9.903584646890046,3.432,0.19288478852777047
2022-03-26 01:00:00,3,2022-03-26,26,1,autumn,0.1515188165956256,14.660351365481674,7.4969997030218,16.136,8.634,3.025,0.06122253154993729
2022-03-26 02:00:00,3,2022-03-26,26,2,autumn,0.138,14.843840651534741,7.226159750418333,16.267,8.460606159031357,3.133,0.16479289235675054
2022-03-26 03:00:00,3,2022-03-26,26,3,autumn,0.11710680810517538,14.575164104979855,5.557312970794214,16.798065993120133,6.309,2.655987893720905,0.1071833036445824
2022-03-26 04:00:00,3,2022-03-26,26,4,autumn,0.144,14.222144404096149,7.756221396918193,14.855587355226817,9.366,3.0584219175200644,0.19048269197212875
2022-03-26 05:00:00,3,2022-03-26,26,5,autumn,0.147,13.0,6.867,13.02815218491213,10.577,3.253,0.20260255935880167
2022-03-26 06:00:00,3,2022-03-26,26,6,autumn,0.1888613490373281,12.428,8.758,13.000857236375452,11.806335138714928,3.267,0.27512708667354957
2022-03-26 07:00:00,3,2022-03-26,26,7,autumn,0.17912083751892194,13.624,8.23889637563633,12.799,13.091660446847385,4.438,0.25356024485719786
2022-03-26 08:00:00,3,2022-03-26,26,8,autumn,0.19502061863486966,14.912704419752044,8.18348507376811,14.415535678733411,14.884,4.2775,0.1874124936651191
2022-03-26 09:00:00,3,2022-03-26,26,9,autumn,0.19,16.124645595069786,7.685017687482457,16.331375933549623,15.884200186967234,6.076804745714512,0.3342627823875759
2022-03-26 10:00:00,3,2022-03-26,26,10,autumn,0.19245479508416263,18.197,8.205,16.01869578414761,18.897611777090788,6.655537020655643,0.5142406193620772
2022-03-26 11:00:00,3,2022-03-26,26,11,autumn,0.206,20.008,8.886119926306208,16.359041666357314,21.049914090344146,8.67,0.752
2022-03-26 12:00:00,3,2022-03-26,26,12,autumn,0.1808235869410352,21.00229748783613,7.865316040027039,17.621854311175138,21.978339767222216,7.757699618824647,0.6977108266684995
2022-03-26 13:00:00,3,2022-03-26,26,13,autumn,0.19425238652081767,21.089,6.4251914734673505,20.089577611779305,21.4374017605367,7.504,0.6932032349555541
2022-03-26 14:00:00,3,2022-03-26,26,14,autumn,0.18700102990029688,21.061,7.237867988608343,20.61526749178438,24.939,9.07,0.7916779053073739
2022-03-26 15:00:00,3,2022-03-26,26,15,autumn,0.19215907443163527,20.998,6.838731461668374,21.42506166777298,22.459,7.812316702457508,0.743122304427196
2022-03-26 16:00:00,3,2022-03-26,26,16,autumn,0.18465441527559845,20.617,6.525562802069146,21.118,20.589,8.476,0.7569034523691798
2022-03-26 17:00:00,3,2022-03-26,26,17,autumn,0.19611942537494187,19.81,7.225306695933398,20.969,19.55695262982134,8.807,0.7785956045954165
2022-03-26 18:00:00,3,2022-03-26,26,18,autumn,0.209,18.542,7.137496660006491,20.011696329889276,20.831071499965844,8.913,0.769
2022-03-26 19:00:00,3,2022-03-26,26,19,autumn,0.204,17.015800561006102,7.092,17.7049055665031,17.502847246929306,7.998935915629829,0.47923079683263126
2022-03-26 20:00:00,3,2022-03-26,26,20,autumn,0.216,16.037,10.163,16.079,18.713255920015143,7.569,0.5372084694657318
2022-03-26 21:00:00,3,2022-03-26,26,21,autumn,0.217,15.182734916134422,10.8550969769272,14.106,16.9361214461741,6.735064208528968,0.463
2022-03-26 22:00:00,3,2022-03-26,26,22,autumn,0.23907923048273672,14.86,11.749836896275838,11.478251869255985,17.673752815964505,8.213448337852071,0.418
2022-03-26 23:00:00,3,2022-03-26,26,23,autumn,0.24045658361169098,14.589829680950963,10.515250241505385,12.868962059666785,19.47146875062485,8.023271913226438,0.38184367082214266
2022-03-27 00:00:00,3,2022-03-27,27,0,autumn,0.20636388469532152,14.863257008772827,9.81496376295928,14.7758239706273,16.478939586930892,7.851562132434295,0.36376238132201166
2022-03-27 01:00:00,3,2022-03-27,27,1,autumn,0.21674285692170114,14.5,8.605937665560532,14.048904292026634,16.35,6.852,0.3051961912392116
2022-03-27 02:00:00,3,2022-03-27,27,2,autumn,0.211,13.983,8.59,13.49864636386883,13.636078085212745,5.956,0.284581083381255
2022-03-27 03:00:00,3,2022-03-27,27,3,autumn,0.2229240313949501,13.151,9.146,13.527858323218254,15.407,7.143,0.2778251378503356
2022-03-27 04:00:00,3,2022-03-27,27,4,autumn,0.23104592060955098,12.878499999999999,9.10040460343189,10.989291998362887,15.667657119101804,7.6415669630572935,0.2538298964318244
2022-03-27 05:00:00,3,2022-03-27,27,5,autumn,0.247,12.754000000000001,10.780982477070792,11.031912609823735,18.112511424362793,8.565032599255055,0.38555561053821313
2022-03-27 06:00:00,3,2022-03-27,27,6,autumn,0.259,12.94,11.87,10.635141413070983,20.362,8.961,0.31137124468050814
2022-03-27 07:00:00,3,2022-03-27,27,7,autumn,0.266,14.946923785195558,9.842,12.390380395888371,22.886,8.783040606598576,0.44895353300024254
2022-03-27 08:00:00,3,2022-03-27,27,8,autumn,0.18206508948175415,15.32517743343908,7.149,15.673517733872927,17.647269957719644,5.377,0.37955709741292054
2022-03-27 09:00:00,3,2022-03-27,27,9,autumn,0.18370136261710845,17.801,6.675422328218531,18.136,17.65911318256937,5.831911464524438,0.432
2022-03-27 10:00:00,3,2022-03-27,27,10,autumn,0.15188810809691677,18.348850904483733,5.419,20.331,15.701,4.896,0.5858973675720094
2022-03-27 11:00:00,3,2022-03-27,27,11,autumn,0.16603338226216957,19.867026369549997,4.296351225680951,20.612,15.466395240839091,6.006,0.486
2022-03-27 12:00:00,3,2022-03-27,27,12,autumn,0.18502636024206032,23.49470524545667,3.987,26.351,19.004152428301794,7.101103597161497,0.584
2022-03-27 13:00:00,3,2022-03-27,27,13,autumn,0.134,27.508120241454435,3.856364533038004,29.47180966423383,17.637051836090052,6.817,0.6524871185392911
2022-03-27 14:00:00,3,2022-03-27,27,14,autumn,0.13290826056959704,27.628192013558127,3.548826110574055,30.223,20.75150197667955,7.184831268714689,0.5880383467412358
2022-03-27 15:00:00,3,2022-03-27,27,15,autumn,0.16,26.953119829531687,3.678690024261641,29.95446850782281,20.24178918988801,8.245,0.674
2022-03-27 16:00:00,3,2022-03-27,27,16,autumn,0.1287087300402674,26.04147550046745,3.891899434793345,29.705087663342113,17.153269134509145,7.828,0.780280764585136
2022-03-27 17:00:00,3,2022-03-27,27,17,autumn,0.14721593379815318,25.019603912519052,5.197154723347686,27.38203191703289,18.674500000000002,7.2474220340012945,0.7384142082999363
2022-03-27 18:00:00,3,2022-03-27,27,18,autumn,0.176,22.674,8.534713502586612,19.969,20.08734977752175,7.304,0.6751684964987916
2022-03-27 19:00:00,3,2022-03-27,27,19,autumn,0.218,20.24008281350426,10.356135327786319,18.146,19.679006477680588,8.416,0.741
2022-03-27 20:00:00,3,2022-03-27,27,20,autumn,0.252,17.873,11.063,14.686,18.98140794103263,11.05,0.7118766226522766
2022-03-27 21:00:00,3,2022-03-27,27,21,autumn,0.25339842402833,16.522,10.63037799176999,14.69679608754609,21.49308993370812,10.983,0.616
2022-03-27 22:00:00,3,2022-03-27,27,22,autumn,0.25917747515416023,16.141,10.304730726856178,12.48938162111142,20.739131220321156,11.914,0.7648332119443282
2022-03-27 23:00:00,3,2022-03-27,27,23,autumn,0.246,15.916,9.018964842382502,13.03,18.84421465340634,9.4,0.625
2022-03-28 00:00:00,3,2022-03-28,28,0,autumn,0.2504078551165494,16.058500000000002,9.492209584396079,12.675866151418461,22.671726580979836,10.325,0.9891016889909139
2022-03-28 01:00:00,3,2022-03-28,28,1,autumn,0.245830352264238,15.748381417471336,10.06510316384987,12.860227199769554,24.62113751290275,10.967,0.7574189001503058
2022-03-28 02:00:00,3,2022-03-28,28,2,autumn,0.24804384034247118,15.968,8.627811045981275,12.337829741510859,20.49784176337576,10.076,0.659
2022-03-28 03:00:00,3,2022-03-28,28,3,autumn,0.23650843692009582,16.262,11.042459609637945,12.289402799838967,22.255,10.126,0.7465336672933418
2022-03-28 04:00:00,3,2022-03-28,28,4,autumn,0.2575368331466117,16.014,12.183399683341236,11.930842961753683,24.48,9.853,0.8468645309351714
2022-03-28 05:00:00,3,2022-03-28,28,5,autumn,0.30650923807112274,15.948,14.29562570292569,5.775083648399901,25.508929137135635,11.306000000000001,0.8042841445141274
2022-03-28 06:00:00,3,2022-03-28,28,6,autumn,0.3814789357581625,16.366,16.503294462230258,3.349,30.2099219877407,13.136,0.9305062053822226
2022-03-28 07:00:00,3,2022-03-28,28,7,autumn,0.4682830898711421,16.992,18.98,3.2,40.40230736096231,17.496705742108063,0.899
2022-03-28 08:00:00,3,2022-03-28,28,8,autumn,0.497,18.563,17.578,6.34,50.176,17.106,0.8090039388340031
2022-03-28 09:00:00,3,2022-03-28,28,9,autumn,0.4265758232393724,20.531,16.07959568747833,12.719,42.849232864554295,16.352,0.913513832488313
2022-03-28 10:00:00,3,2022-03-28,28,10,autumn,0.314,19.672223297302182,12.481319067675372,15.578,29.946535512935966,15.05,0.9602356861061807
2022-03-28 11:00:00,3,2022-03-28,28,11,autumn,0.3115409098369737,23.077,11.265,16.582119718078275,30.11355308738588,14.599,0.7305467403660302
2022-03-28 12:00:00,3,2022-03-28,28,12,autumn,0.2454689702125501,23.611,7.306531247449982,20.459310671891956,25.273085093386044,11.813,0.696159233464094
2022-03-28 13:00:00,3,2022-03-28,28,13,autumn,0.2077602828464875,22.826,7.875989164218424,24.645959213684762,27.332,10.179,0.521
2022-03-28 14:00:00,3,2022-03-28,28,14,autumn,0.19696409160779016,22.285,5.545241500098712,24.797973129862214,28.887,10.719016335060061,0.7081920411746623
2022-03-28 15:00:00,3,2022-03-28,28,15,autumn,0.17483965489286168,21.362,5.703466666105442,23.94053931670379,25.759,9.733,0.642615402658059
2022-03-28 16:00:00,3,2022-03-28,28,16,autumn,0.175,20.265,6.088,22.60457919225837,20.191487062378954,7.738,0.5752964299566159
2022-03-28 17:00:00,3,2022-03-28,28,17,autumn,0.198,19.792,6.231706530006306,21.568490490847296,20.153,8.118,0.5168887987072637
2022-03-28 18:00:00,3,2022-03-28,28,18,autumn,0.19545569227349358,18.134,6.71,19.827,18.202985152531298,6.64,0.45549644857398874
2022-03-28 19:00:00,3,2022-03-28,28,19,autumn,0.18131778399842124,17.703,6.594337095941853,18.761,17.956558661346875,6.053,0.440650152017831
2022-03-28 20:00:00,3,2022-03-28,28,20,autumn,0.17199096119917812,16.945573992814758,7.287723329128255,18.484,15.926951796113158,5.844919123833208,0.41170479773105484
2022-03-28 21:00:00,3,2022-03-28,28,21,autumn,0.16295481796793032,16.62265716422327,6.150374466745461,17.17,14.678,5.533,0.3422374824445811
2022-03-28 22:00:00,3,2022-03-28,28,22,autumn,0.16303557987593287,16.139,6.39509469701585,17.576397424107654,14.785,5.0483885094648855,0.2811312705048792
